window_id,symbol,start_ms,label,split,pump_type,pct_chg,vol_ratio_1h,vol_ratio_4h,vol_spike_count,cvd_div_1h,price_vs_cvd,price_vs_high_7d,hour_of_day,btc_trend_1h,oi_chg_1h,oi_chg_4h,oi_oi_btc_corr,funding_last,funding_trend_3,liq_long_1h,liq_short_1h,liq_ratio,catalyst_hit_liq_sweep,catalyst_hit_macro_extreme,catalyst_hit_stablecoin_inflow,catalyst_hit_news_signal,catalyst_hit_token_unlock
c_7805,XLMUSDT,1716692400000,0,train,control,,1.2460916293419755,0.9251746939393084,0,-0.03541831080060531,0,0.9677673644565123,3,-0.0036932319176185228,-0.002898348095504714,-0.005555464890186909,0.034600487895740495,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_7806,XLMUSDT,1725912000000,0,train,control,,1.1870527906819945,1.7258116592057786,1,0.08913534241604584,0,0.9864478560084701,20,0.010033048166773681,-0.0008747994809193056,0.014014472452713906,0.05059604450808082,5.32e-05,5.877e-05,0.0,0.0,0.5,0,0,0,0,0
c_7807,XLMUSDT,1740412800000,0,train,control,,2.0566466076446885,1.2999045711677424,1,-0.028277169168203293,1,0.9025206717976596,16,-0.003621144015232808,0.007435723599486314,0.014927030542257079,0.3686304821766905,-0.0001409,-0.00011607,0.0,0.0,0.5,0,0,0,0,0
c_7808,XLMUSDT,1750795200000,0,train,control,,1.0909902110196912,1.1168659744981522,0,0.02143709649750325,0,0.9659321769026409,20,0.00105147187099425,-0.0019530558527417472,0.0010069469516850544,-0.008151083814525173,3.065e-05,1.5459999999999998e-05,0.0,0.0,0.5,0,0,0,0,0
c_7809,XLMUSDT,1761267600000,0,train,control,,0.8527664618554093,0.5143620216462164,0,-0.12599773624497354,0,0.9340547039374811,1,0.0037918344680662615,0.0018925690662937571,-0.008676322834680736,-0.03109439350005091,4.466e-05,0.00014318,0.0,0.0,0.5,0,0,0,0,0
c_7810,XLMUSDT,1714813200000,0,train,control,,,,0,0.12237372638508513,0,0.9869356558833985,9,0.0033798761506594823,-0.000805256596145668,0.006452166345845774,,-0.00019205,-0.00013555000000000002,0.0,0.0,0.5,0,0,0,0,0
c_7811,XLMUSDT,1725937200000,0,train,control,,0.3612925806251063,0.6074095394547483,0,-0.24736895213091895,0,0.9799894123875066,3,-0.0021874027405835556,0.003800441740196989,-0.010851454259661312,0.08450094551026882,5.64e-05,1.4860000000000003e-05,0.0,0.0,0.5,0,0,0,0,0
c_7812,XLMUSDT,1737248400000,0,train,control,,1.8361882965225345,1.4653944494036826,1,-0.1027641099164625,0,0.9510091493618757,1,-0.004148317663930835,0.003927104242761441,0.025303437827893092,0.03707664090744339,0.0001,3.6840000000000006e-05,0.0,0.0,0.5,0,0,0,0,0
c_7813,XLMUSDT,1750525200000,0,train,control,,0.891008369455784,1.2694472247208608,1,0.06868602016112246,1,0.8924842650870047,17,-0.0007119624176581855,-0.0009402539843195416,0.006575796247793003,-0.04035348779887051,-0.00011694,-2.5960000000000002e-05,0.0,0.0,0.5,0,0,0,0,0
c_7814,XLMUSDT,1760130000000,0,train,control,,11.382742278115442,4.98979102713068,2,-0.10363254603230926,0,0.8246783143916447,21,-0.020644859195937088,-0.00574952775999831,-0.036745097901710336,0.0036217475977859057,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_7815,XLMUSDT,1714856400000,0,train,control,,,,0,0.03005824979085807,0,0.9938704805898552,21,-0.0005588148741805159,0.003764522210401687,0.0048140071768531315,,-7.523e-05,2.320000000000005e-06,0.0,0.0,0.5,0,0,0,0,0
c_7816,XLMUSDT,1727874000000,0,train,control,,2.510750683781445,2.607055422675163,3,0.014416537148573775,1,0.8918528505392912,13,-0.005897861984141617,-0.006244165879777697,-0.021058640410828965,0.0662647130140298,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_7817,XLMUSDT,1740625200000,0,train,control,,0.7284733462432468,0.9497609765506639,0,-0.01689388879012649,0,0.8173728934794426,3,-0.00553509455343856,-0.000436154096157131,0.03663424815359606,0.3966023035626719,2.935e-05,0.00013272,0.0,0.0,0.5,0,0,0,0,0
c_7818,XLMUSDT,1751115600000,0,train,control,,0.4968125295136156,0.4187039050985218,0,-0.01502054697339541,0,0.9506207448938726,13,-0.0003652617445161548,0.0035956703119549537,0.0021417408943215288,0.12138463018411855,-0.00020088,7.255000000000003e-05,0.0,0.0,0.5,0,0,0,0,0
c_7819,XLMUSDT,1761354000000,0,train,control,,0.772915956315051,0.5083825711873892,0,-0.20021072504963075,1,0.9629095281033964,1,-0.00220519188864274,0.008973313462521539,-0.005472291971496148,0.023435034489919744,6.925e-05,3.6740000000000004e-05,0.0,0.0,0.5,0,0,0,0,0
c_7820,XLMUSDT,1714608000000,0,train,control,,,,0,0.17761549600023557,0,0.9986512004316159,0,0.007772490878514378,0.010119431840999546,0.01783145309820063,,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_7821,XLMUSDT,1724468400000,0,train,control,,0.47665900377931747,0.8472977170243214,0,-0.021213558290139153,0,0.9859429910191332,3,0.001582868659513981,-0.0008296437968406239,-0.009703228170621863,0.09508130636661354,8.083e-05,-1.9170000000000008e-05,0.0,0.0,0.5,0,0,0,0,0
c_7822,XLMUSDT,1739854800000,0,train,control,,0.44801870132336724,0.4104224430070403,0,0.07800135586061657,1,0.9066189331001311,5,-0.0012582789032383522,-0.002786185769054203,0.0025182417644130646,-0.03720983853939812,5.328e-05,6.638e-05,0.0,0.0,0.5,0,0,0,0,0
c_7823,XLMUSDT,1753203600000,0,train,control,,1.187687134489997,2.0027436060666086,2,0.05026436781034629,0,0.895199523983186,17,-0.0019848645666350993,0.0025527337615083657,-0.00625316221278264,0.02054711381561021,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_7824,XLMUSDT,1761868800000,0,train,control,,1.2621678201674356,1.476577442850726,1,-0.03760089735840523,1,0.8822362969101456,0,0.0037530583995542587,-0.006966152875175851,-0.01825301048739626,-0.15570608315965123,-0.00030421,-0.0003142,0.0,0.0,0.5,0,0,0,0,0
c_7825,XLMUSDT,1714608000000,0,train,control,,,,0,0.17761549600023557,0,0.9986512004316159,0,0.007772490878514378,0.010119431840999546,0.01783145309820063,,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_7826,XLMUSDT,1727989200000,0,train,control,,1.4288746422529008,2.0236288780694376,1,-0.14786531468893702,0,0.863540061633282,21,-0.004082101052493525,0.0007179342784762905,0.003367519167714396,0.02913268048629307,-0.00032734,-0.00040424000000000005,0.0,0.0,0.5,0,0,0,0,0
c_7827,XLMUSDT,1740474000000,0,train,control,,2.1678183197625662,3.3480985166014277,2,-0.016167273289142924,1,0.8186317988040399,9,0.0011292485455884015,0.001042246951539821,-0.015533644539327185,0.4089970334129588,-1.466e-05,0.00012624,0.0,0.0,0.5,0,0,0,0,0
c_7828,XLMUSDT,1750248000000,0,train,control,,1.2265643994638253,1.6126651346164869,1,0.06793143048745076,0,0.8735954072881298,12,0.005492291218091114,-0.0010293077071011805,0.002451446868439125,0.17290020467995315,-1.779e-05,0.00010905999999999999,0.0,0.0,0.5,0,0,0,0,0
c_7829,XLMUSDT,1761868800000,0,train,control,,1.2621678201674356,1.476577442850726,1,-0.03760089735840523,1,0.8822362969101456,0,0.0037530583995542587,-0.006966152875175851,-0.01825301048739626,-0.15570608315965123,-0.00030421,-0.0003142,0.0,0.0,0.5,0,0,0,0,0
c_7830,XLMUSDT,1715097600000,0,train,control,,,,0,-0.01018821381325056,0,0.9674324443270838,16,-0.004465918075873774,0.004063001618445909,0.0058344748425841215,,1.917e-05,0.0001825,0.0,0.0,0.5,0,0,0,0,0
c_7831,XLMUSDT,1724767200000,0,train,control,,1.5489454460036567,1.2159644928991857,0,0.014071263224930982,1,0.9304885112956168,14,-0.003068905338292727,0.012909374242280298,0.016336109914537135,0.07732040175980313,5.305e-05,-4.695e-05,0.0,0.0,0.5,0,0,0,0,0
c_7832,XLMUSDT,1737972000000,0,train,control,,0.8921778255755956,2.262764795166702,1,0.07885896837081578,0,0.79357202680067,10,0.003830817675505872,0.000900318283656071,-0.03774433407569556,-0.04023027842634043,6.725e-05,-3.275000000000001e-05,0.0,0.0,0.5,0,0,0,0,0
c_7833,XLMUSDT,1748368800000,0,train,control,,1.2551255524331852,1.1921515163452456,0,-0.32412886249542217,0,0.9282832810398923,18,0.00017246089902958977,0.0010902008309534457,0.004460545604219863,0.01762200782142473,7.884e-05,2.7019999999999995e-05,0.0,0.0,0.5,0,0,0,0,0
c_7834,XLMUSDT,1761868800000,0,train,control,,1.2621678201674356,1.476577442850726,1,-0.03760089735840523,1,0.8822362969101456,0,0.0037530583995542587,-0.006966152875175851,-0.01825301048739626,-0.15570608315965123,-0.00030421,-0.0003142,0.0,0.0,0.5,0,0,0,0,0
c_7835,XLMUSDT,1715720400000,0,train,control,,0.7563241305769781,0.9345421052225285,0,-0.0550623928969373,0,0.9335033703771178,21,0.00042070314276620367,-0.0018198183792502314,0.0011225584633175515,-0.1705533306469934,2.544e-05,7.190000000000001e-06,0.0,0.0,0.5,0,0,0,0,0
c_7836,XLMUSDT,1727244000000,0,train,control,,1.4811605218048172,0.7699108825551778,0,0.27698370828757446,0,0.9759911227680824,6,-3.585777248403799e-05,0.002406628940139391,0.0058936920550330535,-0.025088412932692636,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_7837,XLMUSDT,1739880000000,0,train,control,,0.5326864222664158,0.7793020824835756,0,-0.2620446732533981,0,0.8866965456930477,12,-0.0010960077734011157,0.0007057568822618972,-0.01237766832627441,-0.01321972956476266,-5.65e-06,-6.548e-05,0.0,0.0,0.5,0,0,0,0,0
c_7838,XLMUSDT,1748898000000,0,train,control,,2.445902759496521,1.0919188333663987,1,0.10302999967317851,0,0.9157905516111413,21,0.00443437734749884,0.013444311843671251,0.008782851387506431,0.10505432321615374,-8.311e-05,3.602000000000001e-05,0.0,0.0,0.5,0,0,0,0,0
c_7839,XLMUSDT,1761868800000,0,train,control,,1.2621678201674356,1.476577442850726,1,-0.03760089735840523,1,0.8822362969101456,0,0.0037530583995542587,-0.006966152875175851,-0.01825301048739626,-0.15570608315965123,-0.00030421,-0.0003142,0.0,0.0,0.5,0,0,0,0,0
c_7840,XLMUSDT,1716296400000,0,train,control,,1.4608689286023164,1.2209968186847462,0,0.05210997144446424,1,0.9933139790621976,13,0.0031617554066017454,-0.0014596603006335786,0.0022938900053327206,0.09738052987830924,0.0001,1.3240000000000002e-05,0.0,0.0,0.5,0,0,0,0,0
c_7841,XLMUSDT,1726819200000,0,train,control,,0.9052282233857664,1.236260248120488,0,-0.047465602289467855,0,0.9957862281603289,8,-0.004203104023687941,-0.002934609350271671,-0.008580942872526445,-0.14000840172134948,3.005e-05,-6.995e-05,0.0,0.0,0.5,0,0,0,0,0
c_7842,XLMUSDT,1739739600000,0,train,control,,0.5897773868140157,0.582538799961665,0,-0.04513985670039713,0,0.9406700918233494,21,-0.001615105930128859,-0.0007485159714938126,-0.012100639828980237,-0.02892930103511427,-4.363e-05,6.146e-05,0.0,0.0,0.5,0,0,0,0,0
c_7843,XLMUSDT,1748556000000,0,train,control,,0.5690134213018168,0.8369088264106166,0,0.07706698703543921,0,0.9041749375680348,22,0.0024845926050157023,0.009824667005253796,0.012036849829763852,0.005166794116903985,-8.53e-06,1.3909999999999999e-05,0.0,0.0,0.5,0,0,0,0,0
c_7844,XLMUSDT,1761868800000,0,train,control,,1.2621678201674356,1.476577442850726,1,-0.03760089735840523,1,0.8822362969101456,0,0.0037530583995542587,-0.006966152875175851,-0.01825301048739626,-0.15570608315965123,-0.00030421,-0.0003142,0.0,0.0,0.5,0,0,0,0,0
c_7845,XLMUSDT,1714762800000,0,train,control,,,,0,-0.14491268114607622,0,0.9944454398853253,19,0.0003772008780847202,0.0013620868915567108,0.021832169684192618,,-5.65e-05,-0.00014689,0.0,0.0,0.5,0,0,0,0,0
c_7846,XLMUSDT,1726945200000,0,train,control,,0.9180709355317691,2.0409856524831396,2,-0.09724314996068328,0,0.988399071925754,19,-0.0002798193347255334,-0.002638063213637376,-0.008505780448682701,-0.1056804570877698,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_7847,XLMUSDT,1739800800000,0,train,control,,0.6172933690819689,0.7046384622213145,0,0.03511795571491908,1,0.9366528202885875,14,-0.0004408370718045795,0.001606827666382517,-0.001248781402070976,-0.044819904758750834,-1.31e-05,3.053e-05,0.0,0.0,0.5,0,0,0,0,0
c_7848,XLMUSDT,1750618800000,0,train,control,,2.0559811936895858,3.1319639141363833,4,-0.05677129538015056,0,0.8253609774157719,19,-0.0004334795027558215,0.0013835078843364506,0.005530940444235833,-0.029258009144805586,-0.00012444,8.033000000000001e-05,0.0,0.0,0.5,0,0,0,0,0
c_7849,XLMUSDT,1761537600000,0,train,control,,0.9678150626973363,1.049640787686837,0,-0.030208256419628852,0,0.9868806407267947,4,0.0008412355189490588,0.003793335180928501,0.011736743603842694,-0.015276347855576229,1.092e-05,0.00010888,0.0,0.0,0.5,0,0,0,0,0
c_7850,XLMUSDT,1714608000000,0,train,control,,,,0,0.17761549600023557,0,0.9986512004316159,0,0.007772490878514378,0.010119431840999546,0.01783145309820063,,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_7851,XLMUSDT,1726142400000,0,train,control,,0.7658248479264331,0.822720422295948,0,-0.01722788350935907,1,0.9807387025082019,12,0.0021447998963864284,-0.0005870994034296132,0.015454411417368795,0.10042424307969788,0.0001,0.00010936000000000001,0.0,0.0,0.5,0,0,0,0,0
c_7852,XLMUSDT,1738252800000,0,train,control,,5.852863096917582,1.9422695324994759,1,0.014802512775826853,0,0.9671496294317954,16,-0.003403859848620877,0.04103087543531946,0.04515919865130722,0.05765462972655455,6.733e-05,0.00019552,0.0,0.0,0.5,0,0,0,0,0
c_7853,XLMUSDT,1748563200000,0,train,control,,1.4979396179054525,0.8747059167525112,0,-0.12086207257691883,0,0.8918166101043735,0,-0.0032714336037807414,-0.013886264168744033,0.010422599239343567,-0.0010872601255836646,-8.53e-06,1.3909999999999999e-05,0.0,0.0,0.5,0,0,0,0,0
c_7854,XLMUSDT,1761868800000,0,train,control,,1.2621678201674356,1.476577442850726,1,-0.03760089735840523,1,0.8822362969101456,0,0.0037530583995542587,-0.006966152875175851,-0.01825301048739626,-0.15570608315965123,-0.00030421,-0.0003142,0.0,0.0,0.5,0,0,0,0,0
c_7855,XLMUSDT,1714831200000,0,train,control,,,,0,-0.045576641876519504,0,0.990317136004264,14,-0.005293244165330344,-0.006925798149883593,0.005072813703992098,,-0.00019205,-0.00013555000000000002,0.0,0.0,0.5,0,0,0,0,0
c_7856,XLMUSDT,1724364000000,0,train,control,,0.4490276558873189,0.5612015586636333,0,-0.24671678346878737,0,0.9946851183313277,22,-0.0020350611013078062,-0.0006679859497591839,-0.009174769245942783,0.0742628980868217,3.934e-05,-3.811e-05,0.0,0.0,0.5,0,0,0,0,0
c_7857,XLMUSDT,1739250000000,0,train,control,,0.8088190446691644,0.6151222074514756,0,-0.02054500787448539,1,0.8911422933567201,5,0.004648159441605896,-0.00018640310239381903,0.0048197229584437664,-0.011330047095937594,-4.814e-05,0.00011839999999999998,0.0,0.0,0.5,0,0,0,0,0
c_7858,XLMUSDT,1751558400000,0,train,control,,2.930256006166392,2.77795658118814,4,-0.186776198729822,0,0.9710635553943497,16,-0.005290416704659406,-0.007047755205275247,-0.019474137901493032,0.18293350241705586,7.257e-05,4.7480000000000006e-05,0.0,0.0,0.5,0,0,0,0,0
c_7859,XLMUSDT,1760212800000,0,train,control,,2.746314105598966,1.5317100208369787,1,-0.023619895890389982,0,0.7761649744347784,20,-0.00697452889537045,-0.0006529038935392919,-0.007924507059225615,0.8857060031234099,-2.58e-05,0.00057116,0.0,0.0,0.5,0,0,0,0,0
c_7860,XLMUSDT,1716501600000,0,train,control,,6.010564362423736,4.8515651216209035,3,-0.07697770784080517,1,0.9558553034947885,22,0.0027656767136213386,0.009344707343878714,-0.008736935225970095,0.058934575113234786,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_7861,XLMUSDT,1724032800000,0,train,control,,1.1570464062201118,1.1558076300235365,0,0.017829996874673033,0,0.9308457711442785,2,0.003725059083004282,0.007897483770401625,0.0052017723756749,-0.12171085500057924,-0.00021184,-0.00023687,0.0,0.0,0.5,0,0,0,0,0
c_7862,XLMUSDT,1739667600000,0,train,control,,0.5114856424869628,0.42501547601265194,0,0.062061185922194576,0,0.9526125929164844,1,8.201931554881175e-05,0.0014190259484068227,0.003851455489748756,-0.016112519174178302,-0.00010509,1.796000000000001e-05,0.0,0.0,0.5,0,0,0,0,0
c_7863,XLMUSDT,1749283200000,0,train,control,,0.3882205981183344,0.38135647839233094,0,0.07800608737858257,1,0.961537068559632,8,-0.0043563257916144175,-0.0005432531889645352,0.0024595223197379774,0.1814698103518001,-4.5e-06,-2.268e-05,0.0,0.0,0.5,0,0,0,0,0
c_7864,XLMUSDT,1761868800000,0,train,control,,1.2621678201674356,1.476577442850726,1,-0.03760089735840523,1,0.8822362969101456,0,0.0037530583995542587,-0.006966152875175851,-0.01825301048739626,-0.15570608315965123,-0.00030421,-0.0003142,0.0,0.0,0.5,0,0,0,0,0
c_7865,XLMUSDT,1715886000000,0,train,control,,0.7166881523795617,1.2185306349925369,0,-0.008896713571692761,0,0.9670099334730703,19,0.0017667898905144761,2.451841150713075e-05,-0.004217094596607964,-0.12371918255197228,0.0001,4.4420000000000005e-05,0.0,0.0,0.5,0,0,0,0,0
c_7866,XLMUSDT,1727701200000,0,train,control,,2.606444689743173,3.392824213175517,4,0.060384799590232775,0,0.9843990755007704,13,0.0034219304515756186,0.0035404275274579723,0.007496888461194523,0.038842476352207944,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_7867,XLMUSDT,1741543200000,0,train,control,,2.772431304527599,2.3907454468404423,2,-0.08276917154770709,0,0.7286551647865517,18,-0.0015427251171900704,0.002450920772420731,0.008485356501750875,0.0880184177741607,-4.818e-05,0.00010964,0.0,0.0,0.5,0,0,0,0,0
c_7868,XLMUSDT,1749366000000,0,train,control,,1.6164952044982008,0.8131752447711732,0,-0.06498994672024941,0,0.9632030712397233,7,8.54000136640022e-05,-0.011897899119200438,0.023199321254611213,0.20533803238515866,8.153e-05,8.603e-05,0.0,0.0,0.5,0,0,0,0,0
c_7869,XLMUSDT,1760248800000,0,train,control,,0.9698290945929631,1.3015888560416273,0,0.05178701295087314,0,0.7830712191339327,6,0.0014019684965209864,-0.0028102792700304305,0.00910022498036209,0.8832146272606493,-0.0002499,-0.00022150000000000002,0.0,0.0,0.5,0,0,0,0,0
c_7870,XLMUSDT,1714608000000,0,train,control,,,,0,0.17761549600023557,0,0.9986512004316159,0,0.007772490878514378,0.010119431840999546,0.01783145309820063,,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_7871,XLMUSDT,1727280000000,0,train,control,,1.7539142652662612,1.299790549086217,0,0.03223104133607955,1,0.9706446080903864,16,-0.006761895521593913,-0.0018757701593581089,0.025644630791624663,0.01504569555170513,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_7872,XLMUSDT,1738854000000,0,train,control,,1.29911922013613,0.8756481919219526,0,0.11655391660383844,1,0.7360939013675176,15,-0.007775697900338301,-0.008151383174668092,-0.019902933317350675,0.03576968788306433,-0.00011137,-3.122e-05,0.0,0.0,0.5,0,0,0,0,0
c_7873,XLMUSDT,1751734800000,0,train,control,,0.7208878775995669,0.55987421238244,0,-0.13655564580502214,1,0.9556683996292267,17,0.0004314307484213044,-0.003141039926113001,-0.0015045299837448374,0.1964583261933266,-0.00026875,-5.650000000000002e-06,0.0,0.0,0.5,0,0,0,0,0
c_7874,XLMUSDT,1761868800000,0,train,control,,1.2621678201674356,1.476577442850726,1,-0.03760089735840523,1,0.8822362969101456,0,0.0037530583995542587,-0.006966152875175851,-0.01825301048739626,-0.15570608315965123,-0.00030421,-0.0003142,0.0,0.0,0.5,0,0,0,0,0
c_7875,XLMUSDT,1762221600000,0,test,control,,1.2760879635202529,1.4384008868933453,0,0.07267420475840114,0,0.8351189771516514,2,0.005282404762620617,-0.0003951874827563923,-0.01731879544925507,-0.13372253271307777,-0.00012919,6.302e-05,0.0,0.0,0.5,0,0,0,0,0
