symbol,start_ts,end_ts,matched_pump_id,split
SUIUSDT,2024-10-13 14:00:00+00:00,2024-10-14 14:00:00+00:00,2,train
SUIUSDT,2025-02-25 19:00:00+00:00,2025-02-26 19:00:00+00:00,2,train
SUIUSDT,2025-07-10 02:00:00+00:00,2025-07-11 02:00:00+00:00,2,train
SUIUSDT,2025-10-18 01:00:00+00:00,2025-10-19 01:00:00+00:00,2,train
SUIUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,3,train
SUIUSDT,2024-10-03 01:00:00+00:00,2024-10-04 01:00:00+00:00,3,train
SUIUSDT,2025-01-19 18:00:00+00:00,2025-01-20 18:00:00+00:00,3,train
SUIUSDT,2025-06-17 15:00:00+00:00,2025-06-18 15:00:00+00:00,3,train
SUIUSDT,2025-10-23 01:00:00+00:00,2025-10-24 01:00:00+00:00,3,train
SUIUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,4,train
SUIUSDT,2024-10-17 14:00:00+00:00,2024-10-18 14:00:00+00:00,4,train
SUIUSDT,2025-01-29 23:00:00+00:00,2025-01-30 23:00:00+00:00,4,train
SUIUSDT,2025-07-06 09:00:00+00:00,2025-07-07 09:00:00+00:00,4,train
SUIUSDT,2025-10-25 18:00:00+00:00,2025-10-26 18:00:00+00:00,4,train
SUIUSDT,2024-05-18 17:00:00+00:00,2024-05-19 17:00:00+00:00,5,train
SUIUSDT,2024-09-06 07:00:00+00:00,2024-09-07 07:00:00+00:00,5,train
SUIUSDT,2025-01-28 16:00:00+00:00,2025-01-29 16:00:00+00:00,5,train
SUIUSDT,2025-07-11 09:00:00+00:00,2025-07-12 09:00:00+00:00,5,train
SUIUSDT,2025-10-17 09:00:00+00:00,2025-10-18 09:00:00+00:00,5,train
SUIUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,6,train
SUIUSDT,2024-09-21 09:00:00+00:00,2024-09-22 09:00:00+00:00,6,train
SUIUSDT,2025-01-04 22:00:00+00:00,2025-01-05 22:00:00+00:00,6,train
SUIUSDT,2025-07-08 20:00:00+00:00,2025-07-09 20:00:00+00:00,6,train
SUIUSDT,2025-10-07 03:00:00+00:00,2025-10-08 03:00:00+00:00,6,train
SUIUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,7,train
SUIUSDT,2024-08-31 01:00:00+00:00,2024-09-01 01:00:00+00:00,7,train
SUIUSDT,2025-01-25 19:00:00+00:00,2025-01-26 19:00:00+00:00,7,train
SUIUSDT,2025-07-09 08:00:00+00:00,2025-07-10 08:00:00+00:00,7,train
SUIUSDT,2025-10-13 14:00:00+00:00,2025-10-14 14:00:00+00:00,7,train
SUIUSDT,2025-11-01 01:00:00+00:00,2025-11-02 01:00:00+00:00,8,test
SUIUSDT,2025-12-16 01:00:00+00:00,2025-12-17 01:00:00+00:00,8,test
SUIUSDT,2026-02-21 17:00:00+00:00,2026-02-22 17:00:00+00:00,8,test
SUIUSDT,2026-04-09 20:00:00+00:00,2026-04-10 20:00:00+00:00,8,test
SUIUSDT,2026-05-17 13:00:00+00:00,2026-05-18 13:00:00+00:00,8,test
SUIUSDT,2025-11-01 01:00:00+00:00,2025-11-02 01:00:00+00:00,9,test
SUIUSDT,2025-12-14 06:00:00+00:00,2025-12-15 06:00:00+00:00,9,test
SUIUSDT,2026-02-12 15:00:00+00:00,2026-02-13 15:00:00+00:00,9,test
SUIUSDT,2026-03-29 00:00:00+00:00,2026-03-30 00:00:00+00:00,9,test
SUIUSDT,2026-05-20 02:00:00+00:00,2026-05-21 02:00:00+00:00,9,test
SUIUSDT,2025-11-05 10:00:00+00:00,2025-11-06 10:00:00+00:00,10,test
SUIUSDT,2025-12-17 10:00:00+00:00,2025-12-18 10:00:00+00:00,10,test
SUIUSDT,2026-02-13 23:00:00+00:00,2026-02-14 23:00:00+00:00,10,test
SUIUSDT,2026-04-10 23:00:00+00:00,2026-04-11 23:00:00+00:00,10,test
SUIUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,10,test
SUIUSDT,2025-11-01 01:00:00+00:00,2025-11-02 01:00:00+00:00,11,test
SUIUSDT,2025-12-20 07:00:00+00:00,2025-12-21 07:00:00+00:00,11,test
SUIUSDT,2026-02-11 13:00:00+00:00,2026-02-12 13:00:00+00:00,11,test
SUIUSDT,2026-03-29 19:00:00+00:00,2026-03-30 19:00:00+00:00,11,test
SUIUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,11,test
SUIUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,12,train
SUIUSDT,2024-09-22 23:00:00+00:00,2024-09-23 23:00:00+00:00,12,train
SUIUSDT,2025-01-13 21:00:00+00:00,2025-01-14 21:00:00+00:00,12,train
SUIUSDT,2025-06-22 11:00:00+00:00,2025-06-23 11:00:00+00:00,12,train
SUIUSDT,2025-10-31 00:00:00+00:00,2025-11-01 00:00:00+00:00,12,train
TAOUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,0,train
TAOUSDT,2024-09-11 03:00:00+00:00,2024-09-12 03:00:00+00:00,0,train
TAOUSDT,2025-01-11 18:00:00+00:00,2025-01-12 18:00:00+00:00,0,train
TAOUSDT,2025-06-12 02:00:00+00:00,2025-06-13 02:00:00+00:00,0,train
TAOUSDT,2025-10-29 05:00:00+00:00,2025-10-30 05:00:00+00:00,0,train
TAOUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,1,train
TAOUSDT,2024-10-14 22:00:00+00:00,2024-10-15 22:00:00+00:00,1,train
TAOUSDT,2025-02-16 22:00:00+00:00,2025-02-17 22:00:00+00:00,1,train
TAOUSDT,2025-05-29 20:00:00+00:00,2025-05-30 20:00:00+00:00,1,train
TAOUSDT,2025-10-06 09:00:00+00:00,2025-10-07 09:00:00+00:00,1,train
TAOUSDT,2024-05-08 10:00:00+00:00,2024-05-09 10:00:00+00:00,2,train
TAOUSDT,2024-09-03 17:00:00+00:00,2024-09-04 17:00:00+00:00,2,train
TAOUSDT,2025-01-03 12:00:00+00:00,2025-01-04 12:00:00+00:00,2,train
TAOUSDT,2025-06-16 02:00:00+00:00,2025-06-17 02:00:00+00:00,2,train
TAOUSDT,2025-10-29 05:00:00+00:00,2025-10-30 05:00:00+00:00,2,train
TAOUSDT,2024-05-10 00:00:00+00:00,2024-05-11 00:00:00+00:00,3,train
TAOUSDT,2024-10-11 03:00:00+00:00,2024-10-12 03:00:00+00:00,3,train
TAOUSDT,2025-02-08 10:00:00+00:00,2025-02-09 10:00:00+00:00,3,train
TAOUSDT,2025-05-23 08:00:00+00:00,2025-05-24 08:00:00+00:00,3,train
TAOUSDT,2025-10-29 05:00:00+00:00,2025-10-30 05:00:00+00:00,3,train
TAOUSDT,2024-05-14 03:00:00+00:00,2024-05-15 03:00:00+00:00,4,train
TAOUSDT,2024-09-13 11:00:00+00:00,2024-09-14 11:00:00+00:00,4,train
TAOUSDT,2025-01-02 23:00:00+00:00,2025-01-03 23:00:00+00:00,4,train
TAOUSDT,2025-07-04 10:00:00+00:00,2025-07-05 10:00:00+00:00,4,train
TAOUSDT,2025-10-29 05:00:00+00:00,2025-10-30 05:00:00+00:00,4,train
TAOUSDT,2024-05-24 12:00:00+00:00,2024-05-25 12:00:00+00:00,5,train
TAOUSDT,2024-09-04 07:00:00+00:00,2024-09-05 07:00:00+00:00,5,train
TAOUSDT,2025-02-12 08:00:00+00:00,2025-02-13 08:00:00+00:00,5,train
TAOUSDT,2025-06-18 05:00:00+00:00,2025-06-19 05:00:00+00:00,5,train
TAOUSDT,2025-10-29 05:00:00+00:00,2025-10-30 05:00:00+00:00,5,train
TAOUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,6,train
TAOUSDT,2024-09-28 23:00:00+00:00,2024-09-29 23:00:00+00:00,6,train
TAOUSDT,2025-01-13 00:00:00+00:00,2025-01-14 00:00:00+00:00,6,train
TAOUSDT,2025-06-22 09:00:00+00:00,2025-06-23 09:00:00+00:00,6,train
TAOUSDT,2025-10-25 15:00:00+00:00,2025-10-26 15:00:00+00:00,6,train
TAOUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,7,train
TAOUSDT,2024-08-26 04:00:00+00:00,2024-08-27 04:00:00+00:00,7,train
TAOUSDT,2025-01-21 09:00:00+00:00,2025-01-22 09:00:00+00:00,7,train
TAOUSDT,2025-06-09 18:00:00+00:00,2025-06-10 18:00:00+00:00,7,train
TAOUSDT,2025-09-27 13:00:00+00:00,2025-09-28 13:00:00+00:00,7,train
TAOUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,8,train
TAOUSDT,2024-10-15 02:00:00+00:00,2024-10-16 02:00:00+00:00,8,train
TAOUSDT,2025-01-29 18:00:00+00:00,2025-01-30 18:00:00+00:00,8,train
TAOUSDT,2025-06-27 15:00:00+00:00,2025-06-28 15:00:00+00:00,8,train
TAOUSDT,2025-10-27 22:00:00+00:00,2025-10-28 22:00:00+00:00,8,train
TAOUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,9,train
TAOUSDT,2024-10-16 10:00:00+00:00,2024-10-17 10:00:00+00:00,9,train
TAOUSDT,2025-01-23 07:00:00+00:00,2025-01-24 07:00:00+00:00,9,train
TAOUSDT,2025-06-24 10:00:00+00:00,2025-06-25 10:00:00+00:00,9,train
TAOUSDT,2025-10-24 03:00:00+00:00,2025-10-25 03:00:00+00:00,9,train
TAOUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,10,train
TAOUSDT,2024-10-01 17:00:00+00:00,2024-10-02 17:00:00+00:00,10,train
TAOUSDT,2025-02-15 10:00:00+00:00,2025-02-16 10:00:00+00:00,10,train
TAOUSDT,2025-06-06 01:00:00+00:00,2025-06-07 01:00:00+00:00,10,train
TAOUSDT,2025-10-29 05:00:00+00:00,2025-10-30 05:00:00+00:00,10,train
TAOUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,11,train
TAOUSDT,2024-09-06 15:00:00+00:00,2024-09-07 15:00:00+00:00,11,train
TAOUSDT,2025-01-01 21:00:00+00:00,2025-01-02 21:00:00+00:00,11,train
TAOUSDT,2025-06-10 04:00:00+00:00,2025-06-11 04:00:00+00:00,11,train
TAOUSDT,2025-10-29 05:00:00+00:00,2025-10-30 05:00:00+00:00,11,train
TAOUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,12,train
TAOUSDT,2024-10-17 11:00:00+00:00,2024-10-18 11:00:00+00:00,12,train
TAOUSDT,2025-02-22 09:00:00+00:00,2025-02-23 09:00:00+00:00,12,train
TAOUSDT,2025-07-02 14:00:00+00:00,2025-07-03 14:00:00+00:00,12,train
TAOUSDT,2025-10-29 05:00:00+00:00,2025-10-30 05:00:00+00:00,12,train
TAOUSDT,2024-05-16 02:00:00+00:00,2024-05-17 02:00:00+00:00,13,train
TAOUSDT,2024-09-28 02:00:00+00:00,2024-09-29 02:00:00+00:00,13,train
TAOUSDT,2025-01-31 16:00:00+00:00,2025-02-01 16:00:00+00:00,13,train
TAOUSDT,2025-05-31 18:00:00+00:00,2025-06-01 18:00:00+00:00,13,train
TAOUSDT,2025-10-29 05:00:00+00:00,2025-10-30 05:00:00+00:00,13,train
TAOUSDT,2024-05-17 16:00:00+00:00,2024-05-18 16:00:00+00:00,14,train
TAOUSDT,2024-09-10 02:00:00+00:00,2024-09-11 02:00:00+00:00,14,train
TAOUSDT,2025-01-22 21:00:00+00:00,2025-01-23 21:00:00+00:00,14,train
TAOUSDT,2025-06-16 23:00:00+00:00,2025-06-17 23:00:00+00:00,14,train
TAOUSDT,2025-10-29 05:00:00+00:00,2025-10-30 05:00:00+00:00,14,train
TAOUSDT,2024-05-25 16:00:00+00:00,2024-05-26 16:00:00+00:00,15,train
TAOUSDT,2024-10-17 11:00:00+00:00,2024-10-18 11:00:00+00:00,15,train
TAOUSDT,2025-01-30 02:00:00+00:00,2025-01-31 02:00:00+00:00,15,train
TAOUSDT,2025-07-07 03:00:00+00:00,2025-07-08 03:00:00+00:00,15,train
TAOUSDT,2025-10-29 05:00:00+00:00,2025-10-30 05:00:00+00:00,15,train
TAOUSDT,2024-05-05 08:00:00+00:00,2024-05-06 08:00:00+00:00,16,train
TAOUSDT,2024-09-06 01:00:00+00:00,2024-09-07 01:00:00+00:00,16,train
TAOUSDT,2025-02-18 14:00:00+00:00,2025-02-19 14:00:00+00:00,16,train
TAOUSDT,2025-07-06 20:00:00+00:00,2025-07-07 20:00:00+00:00,16,train
TAOUSDT,2025-10-01 00:00:00+00:00,2025-10-02 00:00:00+00:00,16,train
TAOUSDT,2025-11-03 06:00:00+00:00,2025-11-04 06:00:00+00:00,17,test
TAOUSDT,2025-12-22 05:00:00+00:00,2025-12-23 05:00:00+00:00,17,test
TAOUSDT,2026-02-08 11:00:00+00:00,2026-02-09 11:00:00+00:00,17,test
TAOUSDT,2026-04-01 22:00:00+00:00,2026-04-02 22:00:00+00:00,17,test
TAOUSDT,2026-05-22 20:00:00+00:00,2026-05-23 20:00:00+00:00,17,test
TAOUSDT,2025-11-08 15:00:00+00:00,2025-11-09 15:00:00+00:00,18,test
TAOUSDT,2025-12-18 14:00:00+00:00,2025-12-19 14:00:00+00:00,18,test
TAOUSDT,2026-02-06 15:00:00+00:00,2026-02-07 15:00:00+00:00,18,test
TAOUSDT,2026-04-17 17:00:00+00:00,2026-04-18 17:00:00+00:00,18,test
TAOUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,18,test
TAOUSDT,2025-11-03 06:00:00+00:00,2025-11-04 06:00:00+00:00,19,test
TAOUSDT,2025-12-26 08:00:00+00:00,2025-12-27 08:00:00+00:00,19,test
TAOUSDT,2026-01-31 11:00:00+00:00,2026-02-01 11:00:00+00:00,19,test
TAOUSDT,2026-04-10 08:00:00+00:00,2026-04-11 08:00:00+00:00,19,test
TAOUSDT,2026-05-25 06:00:00+00:00,2026-05-26 06:00:00+00:00,19,test
TAOUSDT,2025-11-04 23:00:00+00:00,2025-11-05 23:00:00+00:00,20,test
TAOUSDT,2025-12-25 22:00:00+00:00,2025-12-26 22:00:00+00:00,20,test
TAOUSDT,2026-02-17 22:00:00+00:00,2026-02-18 22:00:00+00:00,20,test
TAOUSDT,2026-04-06 11:00:00+00:00,2026-04-07 11:00:00+00:00,20,test
TAOUSDT,2026-05-26 04:00:00+00:00,2026-05-27 04:00:00+00:00,20,test
TAOUSDT,2024-05-16 17:00:00+00:00,2024-05-17 17:00:00+00:00,21,train
TAOUSDT,2024-09-13 21:00:00+00:00,2024-09-14 21:00:00+00:00,21,train
TAOUSDT,2025-02-10 07:00:00+00:00,2025-02-11 07:00:00+00:00,21,train
TAOUSDT,2025-06-30 20:00:00+00:00,2025-07-01 20:00:00+00:00,21,train
TAOUSDT,2025-10-29 05:00:00+00:00,2025-10-30 05:00:00+00:00,21,train
TAOUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,22,train
TAOUSDT,2024-09-14 16:00:00+00:00,2024-09-15 16:00:00+00:00,22,train
TAOUSDT,2025-02-21 04:00:00+00:00,2025-02-22 04:00:00+00:00,22,train
TAOUSDT,2025-05-27 10:00:00+00:00,2025-05-28 10:00:00+00:00,22,train
TAOUSDT,2025-09-28 15:00:00+00:00,2025-09-29 15:00:00+00:00,22,train
TONUSDT,2024-05-22 04:00:00+00:00,2024-05-23 04:00:00+00:00,0,train
TONUSDT,2024-09-14 01:00:00+00:00,2024-09-15 01:00:00+00:00,0,train
TONUSDT,2025-01-04 07:00:00+00:00,2025-01-05 07:00:00+00:00,0,train
TONUSDT,2025-06-07 00:00:00+00:00,2025-06-08 00:00:00+00:00,0,train
TONUSDT,2025-10-31 00:00:00+00:00,2025-11-01 00:00:00+00:00,0,train
TONUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,1,train
TONUSDT,2024-10-07 02:00:00+00:00,2024-10-08 02:00:00+00:00,1,train
TONUSDT,2025-02-16 04:00:00+00:00,2025-02-17 04:00:00+00:00,1,train
TONUSDT,2025-06-05 20:00:00+00:00,2025-06-06 20:00:00+00:00,1,train
TONUSDT,2025-10-31 00:00:00+00:00,2025-11-01 00:00:00+00:00,1,train
TONUSDT,2024-05-18 15:00:00+00:00,2024-05-19 15:00:00+00:00,2,train
TONUSDT,2024-09-02 16:00:00+00:00,2024-09-03 16:00:00+00:00,2,train
TONUSDT,2025-02-11 08:00:00+00:00,2025-02-12 08:00:00+00:00,2,train
TONUSDT,2025-06-20 01:00:00+00:00,2025-06-21 01:00:00+00:00,2,train
TONUSDT,2025-10-31 00:00:00+00:00,2025-11-01 00:00:00+00:00,2,train
TONUSDT,2024-05-20 02:00:00+00:00,2024-05-21 02:00:00+00:00,3,train
TONUSDT,2024-09-03 08:00:00+00:00,2024-09-04 08:00:00+00:00,3,train
TONUSDT,2025-02-06 15:00:00+00:00,2025-02-07 15:00:00+00:00,3,train
TONUSDT,2025-07-01 10:00:00+00:00,2025-07-02 10:00:00+00:00,3,train
TONUSDT,2025-10-16 15:00:00+00:00,2025-10-17 15:00:00+00:00,3,train
TONUSDT,2024-05-26 17:00:00+00:00,2024-05-27 17:00:00+00:00,4,train
TONUSDT,2024-09-11 10:00:00+00:00,2024-09-12 10:00:00+00:00,4,train
TONUSDT,2025-02-15 11:00:00+00:00,2025-02-16 11:00:00+00:00,4,train
TONUSDT,2025-06-04 13:00:00+00:00,2025-06-05 13:00:00+00:00,4,train
TONUSDT,2025-10-07 05:00:00+00:00,2025-10-08 05:00:00+00:00,4,train
TONUSDT,2024-05-25 22:00:00+00:00,2024-05-26 22:00:00+00:00,5,train
TONUSDT,2024-09-10 05:00:00+00:00,2024-09-11 05:00:00+00:00,5,train
TONUSDT,2025-01-10 23:00:00+00:00,2025-01-11 23:00:00+00:00,5,train
TONUSDT,2025-05-26 02:00:00+00:00,2025-05-27 02:00:00+00:00,5,train
TONUSDT,2025-09-30 18:00:00+00:00,2025-10-01 18:00:00+00:00,5,train
TONUSDT,2024-05-21 15:00:00+00:00,2024-05-22 15:00:00+00:00,6,train
TONUSDT,2024-09-26 22:00:00+00:00,2024-09-27 22:00:00+00:00,6,train
TONUSDT,2025-01-29 06:00:00+00:00,2025-01-30 06:00:00+00:00,6,train
TONUSDT,2025-06-02 04:00:00+00:00,2025-06-03 04:00:00+00:00,6,train
TONUSDT,2025-10-26 19:00:00+00:00,2025-10-27 19:00:00+00:00,6,train
TONUSDT,2025-11-09 22:00:00+00:00,2025-11-10 22:00:00+00:00,7,test
TONUSDT,2025-12-26 04:00:00+00:00,2025-12-27 04:00:00+00:00,7,test
TONUSDT,2026-02-07 10:00:00+00:00,2026-02-08 10:00:00+00:00,7,test
TONUSDT,2026-03-26 16:00:00+00:00,2026-03-27 16:00:00+00:00,7,test
TONUSDT,2026-05-19 20:00:00+00:00,2026-05-20 20:00:00+00:00,7,test
TONUSDT,2025-11-01 01:00:00+00:00,2025-11-02 01:00:00+00:00,8,test
TONUSDT,2025-12-10 00:00:00+00:00,2025-12-11 00:00:00+00:00,8,test
TONUSDT,2026-02-04 06:00:00+00:00,2026-02-05 06:00:00+00:00,8,test
TONUSDT,2026-03-27 11:00:00+00:00,2026-03-28 11:00:00+00:00,8,test
TONUSDT,2026-05-18 18:00:00+00:00,2026-05-19 18:00:00+00:00,8,test
TONUSDT,2025-11-09 17:00:00+00:00,2025-11-10 17:00:00+00:00,9,test
TONUSDT,2025-12-21 17:00:00+00:00,2025-12-22 17:00:00+00:00,9,test
TONUSDT,2026-01-31 17:00:00+00:00,2026-02-01 17:00:00+00:00,9,test
TONUSDT,2026-03-31 03:00:00+00:00,2026-04-01 03:00:00+00:00,9,test
TONUSDT,2026-05-15 12:00:00+00:00,2026-05-16 12:00:00+00:00,9,test
TONUSDT,2025-11-07 21:00:00+00:00,2025-11-08 21:00:00+00:00,10,test
TONUSDT,2025-12-23 22:00:00+00:00,2025-12-24 22:00:00+00:00,10,test
TONUSDT,2026-02-05 07:00:00+00:00,2026-02-06 07:00:00+00:00,10,test
TONUSDT,2026-03-28 07:00:00+00:00,2026-03-29 07:00:00+00:00,10,test
TONUSDT,2026-05-22 12:00:00+00:00,2026-05-23 12:00:00+00:00,10,test
UBUSDT,2025-09-14 21:00:00+00:00,2025-09-15 21:00:00+00:00,0,train
UBUSDT,2025-09-21 08:00:00+00:00,2025-09-22 08:00:00+00:00,0,train
UBUSDT,2025-10-04 12:00:00+00:00,2025-10-05 12:00:00+00:00,0,train
UBUSDT,2025-10-11 07:00:00+00:00,2025-10-12 07:00:00+00:00,0,train
UBUSDT,2025-10-31 00:00:00+00:00,2025-11-01 00:00:00+00:00,0,train
UBUSDT,2025-11-01 01:00:00+00:00,2025-11-02 01:00:00+00:00,1,test
UBUSDT,2025-12-01 00:00:00+00:00,2025-12-02 00:00:00+00:00,1,test
UBUSDT,2026-01-14 09:00:00+00:00,2026-01-15 09:00:00+00:00,1,test
UBUSDT,2026-03-07 04:00:00+00:00,2026-03-08 04:00:00+00:00,1,test
UBUSDT,2026-05-23 20:00:00+00:00,2026-05-24 20:00:00+00:00,1,test
UBUSDT,2025-11-07 16:00:00+00:00,2025-11-08 16:00:00+00:00,2,test
UBUSDT,2025-12-07 00:00:00+00:00,2025-12-08 00:00:00+00:00,2,test
UBUSDT,2026-01-14 06:00:00+00:00,2026-01-15 06:00:00+00:00,2,test
UBUSDT,2026-03-07 09:00:00+00:00,2026-03-08 09:00:00+00:00,2,test
UBUSDT,2026-05-20 22:00:00+00:00,2026-05-21 22:00:00+00:00,2,test
UBUSDT,2025-11-07 22:00:00+00:00,2025-11-08 22:00:00+00:00,3,test
UBUSDT,2025-12-02 14:00:00+00:00,2025-12-03 14:00:00+00:00,3,test
UBUSDT,2026-01-24 12:00:00+00:00,2026-01-25 12:00:00+00:00,3,test
UBUSDT,2026-03-12 12:00:00+00:00,2026-03-13 12:00:00+00:00,3,test
UBUSDT,2026-05-26 02:00:00+00:00,2026-05-27 02:00:00+00:00,3,test
UBUSDT,2025-11-01 01:00:00+00:00,2025-11-02 01:00:00+00:00,4,test
UBUSDT,2025-12-08 01:00:00+00:00,2025-12-09 01:00:00+00:00,4,test
UBUSDT,2026-01-19 01:00:00+00:00,2026-01-20 01:00:00+00:00,4,test
UBUSDT,2026-03-04 17:00:00+00:00,2026-03-05 17:00:00+00:00,4,test
UBUSDT,2026-05-24 06:00:00+00:00,2026-05-25 06:00:00+00:00,4,test
UBUSDT,2025-11-05 11:00:00+00:00,2025-11-06 11:00:00+00:00,5,test
UBUSDT,2025-12-07 11:00:00+00:00,2025-12-08 11:00:00+00:00,5,test
UBUSDT,2026-01-24 15:00:00+00:00,2026-01-25 15:00:00+00:00,5,test
UBUSDT,2026-03-08 11:00:00+00:00,2026-03-09 11:00:00+00:00,5,test
UBUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,5,test
UBUSDT,2025-11-02 14:00:00+00:00,2025-11-03 14:00:00+00:00,6,test
UBUSDT,2025-12-01 17:00:00+00:00,2025-12-02 17:00:00+00:00,6,test
UBUSDT,2026-01-15 20:00:00+00:00,2026-01-16 20:00:00+00:00,6,test
UBUSDT,2026-03-11 17:00:00+00:00,2026-03-12 17:00:00+00:00,6,test
UBUSDT,2026-05-24 20:00:00+00:00,2026-05-25 20:00:00+00:00,6,test
UBUSDT,2025-11-01 01:00:00+00:00,2025-11-02 01:00:00+00:00,7,test
UBUSDT,2025-12-10 13:00:00+00:00,2025-12-11 13:00:00+00:00,7,test
UBUSDT,2026-01-17 19:00:00+00:00,2026-01-18 19:00:00+00:00,7,test
UBUSDT,2026-03-14 11:00:00+00:00,2026-03-15 11:00:00+00:00,7,test
UBUSDT,2026-05-26 12:00:00+00:00,2026-05-27 12:00:00+00:00,7,test
UBUSDT,2025-11-05 22:00:00+00:00,2025-11-06 22:00:00+00:00,8,test
UBUSDT,2025-12-10 03:00:00+00:00,2025-12-11 03:00:00+00:00,8,test
UBUSDT,2026-01-26 03:00:00+00:00,2026-01-27 03:00:00+00:00,8,test
UBUSDT,2026-03-07 23:00:00+00:00,2026-03-08 23:00:00+00:00,8,test
UBUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,8,test
UBUSDT,2025-11-01 01:00:00+00:00,2025-11-02 01:00:00+00:00,9,test
UBUSDT,2025-12-05 00:00:00+00:00,2025-12-06 00:00:00+00:00,9,test
UBUSDT,2026-01-21 06:00:00+00:00,2026-01-22 06:00:00+00:00,9,test
UBUSDT,2026-03-14 03:00:00+00:00,2026-03-15 03:00:00+00:00,9,test
UBUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,9,test
UBUSDT,2025-11-07 22:00:00+00:00,2025-11-08 22:00:00+00:00,10,test
UBUSDT,2025-12-08 08:00:00+00:00,2025-12-09 08:00:00+00:00,10,test
UBUSDT,2026-01-14 12:00:00+00:00,2026-01-15 12:00:00+00:00,10,test
UBUSDT,2026-03-09 10:00:00+00:00,2026-03-10 10:00:00+00:00,10,test
UBUSDT,2026-05-22 12:00:00+00:00,2026-05-23 12:00:00+00:00,10,test
UBUSDT,2025-11-05 00:00:00+00:00,2025-11-06 00:00:00+00:00,11,test
UBUSDT,2025-11-29 04:00:00+00:00,2025-11-30 04:00:00+00:00,11,test
UBUSDT,2026-01-18 00:00:00+00:00,2026-01-19 00:00:00+00:00,11,test
UBUSDT,2026-03-05 20:00:00+00:00,2026-03-06 20:00:00+00:00,11,test
UBUSDT,2026-05-23 06:00:00+00:00,2026-05-24 06:00:00+00:00,11,test
UBUSDT,2025-11-01 01:00:00+00:00,2025-11-02 01:00:00+00:00,12,test
UBUSDT,2025-12-04 09:00:00+00:00,2025-12-05 09:00:00+00:00,12,test
UBUSDT,2026-01-23 10:00:00+00:00,2026-01-24 10:00:00+00:00,12,test
UBUSDT,2026-03-08 21:00:00+00:00,2026-03-09 21:00:00+00:00,12,test
UBUSDT,2026-05-20 08:00:00+00:00,2026-05-21 08:00:00+00:00,12,test
UBUSDT,2025-11-01 01:00:00+00:00,2025-11-02 01:00:00+00:00,13,test
UBUSDT,2025-12-05 16:00:00+00:00,2025-12-06 16:00:00+00:00,13,test
UBUSDT,2026-01-23 23:00:00+00:00,2026-01-24 23:00:00+00:00,13,test
UBUSDT,2026-03-02 17:00:00+00:00,2026-03-03 17:00:00+00:00,13,test
UBUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,13,test
UBUSDT,2025-11-01 01:00:00+00:00,2025-11-02 01:00:00+00:00,14,test
UBUSDT,2025-12-01 04:00:00+00:00,2025-12-02 04:00:00+00:00,14,test
UBUSDT,2026-01-23 10:00:00+00:00,2026-01-24 10:00:00+00:00,14,test
UBUSDT,2026-03-07 11:00:00+00:00,2026-03-08 11:00:00+00:00,14,test
UBUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,14,test
UBUSDT,2025-11-06 16:00:00+00:00,2025-11-07 16:00:00+00:00,15,test
UBUSDT,2025-12-10 14:00:00+00:00,2025-12-11 14:00:00+00:00,15,test
UBUSDT,2026-01-19 23:00:00+00:00,2026-01-20 23:00:00+00:00,15,test
UBUSDT,2026-03-09 15:00:00+00:00,2026-03-10 15:00:00+00:00,15,test
UBUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,15,test
UBUSDT,2025-11-01 01:00:00+00:00,2025-11-02 01:00:00+00:00,16,test
UBUSDT,2025-12-08 02:00:00+00:00,2025-12-09 02:00:00+00:00,16,test
