pump_id,date,start_ms,symbol,pct_chg,pump_type,split,liq_sweep,macro_extreme,stablecoin_inflow,news_signal,token_unlock,liq_note,news_note,catalysts,confidence
576,2025-10-23 12:00:00+00:00,1761220800000,UBUSDT,11.8169,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
577,2025-10-27 06:00:00+00:00,1761544800000,UBUSDT,17.7565,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
578,2026-03-27 02:00:00+00:00,1774576800000,UBUSDT,13.025,fast,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
579,2026-04-22 17:00:00+00:00,1776877200000,UBUSDT,15.862,fast,test,0,0,0,0,0,checked,checked,none,NONE
580,2026-04-22 19:00:00+00:00,1776884400000,UBUSDT,14.1594,fast,test,0,0,0,0,0,checked,checked,none,NONE
581,2026-04-23 01:00:00+00:00,1776906000000,UBUSDT,17.4557,fast,test,1,0,0,0,0,checked,checked,liq_sweep,LOW
582,2026-04-23 13:00:00+00:00,1776949200000,UBUSDT,12.2161,fast,test,0,0,0,0,0,checked,checked,none,NONE
583,2026-04-23 16:00:00+00:00,1776960000000,UBUSDT,11.4286,fast,test,0,0,0,0,0,checked,checked,none,NONE
584,2026-04-30 12:00:00+00:00,1777550400000,UBUSDT,28.7152,fast,test,0,0,0,0,0,checked,checked,none,NONE
585,2026-05-01 07:00:00+00:00,1777618800000,UBUSDT,19.0282,fast,test,0,0,0,0,0,checked,checked,none,NONE
586,2026-05-01 11:00:00+00:00,1777633200000,UBUSDT,16.1171,fast,test,0,0,0,0,0,checked,checked,none,NONE
587,2026-05-01 13:00:00+00:00,1777640400000,UBUSDT,15.0344,fast,test,0,0,0,0,0,checked,checked,none,NONE
588,2026-05-01 19:00:00+00:00,1777662000000,UBUSDT,15.2223,fast,test,0,0,0,0,0,checked,checked,none,NONE
589,2026-05-02 11:00:00+00:00,1777719600000,UBUSDT,11.4852,fast,test,0,0,0,0,0,checked,checked,none,NONE
590,2026-05-02 13:00:00+00:00,1777726800000,UBUSDT,10.7238,fast,test,0,0,0,0,0,checked,checked,none,NONE
591,2026-05-03 08:00:00+00:00,1777795200000,UBUSDT,12.219,fast,test,0,0,0,0,0,checked,checked,none,NONE
592,2026-05-03 12:00:00+00:00,1777809600000,UBUSDT,14.6464,fast,test,0,0,0,0,0,checked,checked,none,NONE
593,2026-05-08 05:00:00+00:00,1778216400000,UBUSDT,14.8572,fast,test,0,0,0,0,0,checked,checked,none,NONE
594,2026-05-09 13:00:00+00:00,1778331600000,UBUSDT,10.8127,fast,test,0,0,0,0,0,checked,checked,none,NONE
595,2024-07-16 12:00:00+00:00,1721131200000,WLDUSDT,48.3071,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
596,2024-09-24 19:00:00+00:00,1727204400000,WLDUSDT,22.9455,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
597,2024-11-11 05:00:00+00:00,1731301200000,WLDUSDT,29.4629,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
598,2025-01-21 15:00:00+00:00,1737471600000,WLDUSDT,28.4558,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
599,2025-02-03 01:00:00+00:00,1738544400000,WLDUSDT,23.9042,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
600,2025-05-21 18:00:00+00:00,1747850400000,WLDUSDT,39.6757,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
601,2025-09-08 00:00:00+00:00,1757289600000,WLDUSDT,68.4307,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
602,2025-10-10 21:00:00+00:00,1760130000000,WLDUSDT,24.5185,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
603,2026-01-28 16:00:00+00:00,1769616000000,WLDUSDT,38.2089,main,test,0,0,0,0,0,no_coverage,no_coverage,none,NONE
604,2026-02-06 00:00:00+00:00,1770336000000,WLDUSDT,20.1171,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
605,2026-05-21 14:00:00+00:00,1779372000000,WLDUSDT,15.274,main,test,0,0,0,1,0,checked,checked,news_signal,LOW
606,2026-05-25 15:00:00+00:00,1779721200000,WLDUSDT,33.4652,main,test,0,0,0,1,0,checked,checked,news_signal,LOW
607,2024-07-16 12:00:00+00:00,1721131200000,WLDUSDT,12.1731,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
608,2024-07-16 14:00:00+00:00,1721138400000,WLDUSDT,11.2707,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
609,2024-11-11 23:00:00+00:00,1731366000000,WLDUSDT,10.4919,fast,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
610,2024-12-05 15:00:00+00:00,1733410800000,WLDUSDT,12.0325,fast,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
611,2025-01-21 16:00:00+00:00,1737475200000,WLDUSDT,17.7956,fast,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
612,2025-04-25 23:00:00+00:00,1745622000000,WLDUSDT,10.1108,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
613,2025-05-22 13:00:00+00:00,1747918800000,WLDUSDT,10.8766,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
614,2025-09-08 13:00:00+00:00,1757336400000,WLDUSDT,14.9347,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
615,2025-09-08 23:00:00+00:00,1757372400000,WLDUSDT,11.5465,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
616,2026-01-28 20:00:00+00:00,1769630400000,WLDUSDT,19.4154,fast,test,0,0,0,0,0,no_coverage,no_coverage,none,NONE
617,2024-07-12 19:00:00+00:00,1720810800000,XRPUSDT,19.361,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
618,2024-08-07 14:00:00+00:00,1723039200000,XRPUSDT,25.6472,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
619,2024-11-12 05:00:00+00:00,1731387600000,XRPUSDT,20.2793,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
620,2024-11-15 15:00:00+00:00,1731682800000,XRPUSDT,37.8693,main,train,0,1,1,0,0,no_coverage,no_coverage,macro_extreme|stablecoin_inflow,MEDIUM
621,2024-11-17 05:00:00+00:00,1731819600000,XRPUSDT,15.4374,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
622,2024-11-21 15:00:00+00:00,1732201200000,XRPUSDT,34.0129,main,train,0,1,1,0,0,no_coverage,no_coverage,macro_extreme|stablecoin_inflow,MEDIUM
623,2024-12-01 16:00:00+00:00,1733068800000,XRPUSDT,43.2927,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
624,2025-01-15 12:00:00+00:00,1736942400000,XRPUSDT,20.7516,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
625,2025-02-03 01:00:00+00:00,1738544400000,XRPUSDT,31.2163,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
626,2025-03-02 00:00:00+00:00,1740873600000,XRPUSDT,34.1796,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
627,2025-04-07 06:00:00+00:00,1744005600000,XRPUSDT,16.6203,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
628,2025-04-09 03:00:00+00:00,1744167600000,XRPUSDT,18.8952,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
629,2025-07-10 14:00:00+00:00,1752156000000,XRPUSDT,15.7362,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
630,2025-07-17 01:00:00+00:00,1752714000000,XRPUSDT,20.9656,main,train,0,0,1,0,0,no_coverage,no_coverage,stablecoin_inflow,LOW
631,2026-02-05 21:00:00+00:00,1770325200000,XRPUSDT,30.1395,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
632,2024-08-07 19:00:00+00:00,1723057200000,XRPUSDT,12.8705,fast,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
633,2024-11-12 07:00:00+00:00,1731394800000,XRPUSDT,11.3581,fast,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
634,2024-12-03 10:00:00+00:00,1733220000000,XRPUSDT,10.6638,fast,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
635,2025-03-02 14:00:00+00:00,1740924000000,XRPUSDT,16.7071,fast,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
636,2025-04-09 16:00:00+00:00,1744214400000,XRPUSDT,11.1338,fast,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
637,2024-07-08 07:00:00+00:00,1720422000000,ZECUSDT,15.9529,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
638,2024-08-02 03:00:00+00:00,1722567600000,ZECUSDT,15.3041,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
639,2024-08-05 05:00:00+00:00,1722834000000,ZECUSDT,18.4093,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
640,2024-10-10 04:00:00+00:00,1728532800000,ZECUSDT,21.7802,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
641,2024-10-27 15:00:00+00:00,1730041200000,ZECUSDT,16.4961,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
642,2024-11-26 15:00:00+00:00,1732633200000,ZECUSDT,30.1167,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
643,2024-12-02 12:00:00+00:00,1733140800000,ZECUSDT,34.4911,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
644,2024-12-23 11:00:00+00:00,1734951600000,ZECUSDT,19.6573,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
645,2025-02-03 01:00:00+00:00,1738544400000,ZECUSDT,29.3732,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
646,2025-03-25 03:00:00+00:00,1742871600000,ZECUSDT,15.5437,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
647,2025-04-07 06:00:00+00:00,1744005600000,ZECUSDT,25.3979,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
648,2025-04-10 15:00:00+00:00,1744297200000,ZECUSDT,21.9981,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
649,2025-04-28 01:00:00+00:00,1745802000000,ZECUSDT,19.9259,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
650,2025-05-22 01:00:00+00:00,1747875600000,ZECUSDT,16.9578,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
651,2025-05-25 10:00:00+00:00,1748167200000,ZECUSDT,19.0849,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
652,2025-07-08 01:00:00+00:00,1751936400000,ZECUSDT,15.9624,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
653,2025-09-06 01:00:00+00:00,1757120400000,ZECUSDT,15.4295,main,train,0,0,1,0,0,no_coverage,no_coverage,stablecoin_inflow,LOW
654,2025-09-28 01:00:00+00:00,1759021200000,ZECUSDT,21.3254,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
655,2025-10-01 06:00:00+00:00,1759298400000,ZECUSDT,93.3308,main,train,0,0,1,0,0,no_coverage,no_coverage,stablecoin_inflow,LOW
656,2025-10-03 03:00:00+00:00,1759460400000,ZECUSDT,23.7943,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
657,2025-10-04 02:00:00+00:00,1759543200000,ZECUSDT,35.382,main,train,0,0,1,0,0,no_coverage,no_coverage,stablecoin_inflow,LOW
658,2025-10-05 11:00:00+00:00,1759662000000,ZECUSDT,17.9662,main,train,0,0,1,0,0,no_coverage,no_coverage,stablecoin_inflow,LOW
659,2025-10-09 08:00:00+00:00,1759996800000,ZECUSDT,59.384,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
660,2025-10-10 21:00:00+00:00,1760130000000,ZECUSDT,49.614,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
661,2025-10-14 05:00:00+00:00,1760418000000,ZECUSDT,16.3405,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
662,2026-03-16 12:00:00+00:00,1773662400000,ZECUSDT,22.8299,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
663,2026-04-07 13:00:00+00:00,1775566800000,ZECUSDT,27.7311,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
664,2026-05-05 09:00:00+00:00,1777971600000,ZECUSDT,42.1917,main,test,0,0,0,1,0,checked,checked,news_signal,LOW
665,2024-12-02 19:00:00+00:00,1733166000000,ZECUSDT,13.3383,fast,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
666,2024-12-20 14:00:00+00:00,1734703200000,ZECUSDT,16.5651,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
667,2025-09-30 13:00:00+00:00,1759237200000,ZECUSDT,14.7695,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
668,2025-10-01 06:00:00+00:00,1759298400000,ZECUSDT,12.8195,fast,train,0,0,1,0,0,no_coverage,no_coverage,stablecoin_inflow,LOW
669,2025-10-01 17:00:00+00:00,1759338000000,ZECUSDT,12.9596,fast,train,0,0,1,0,0,no_coverage,no_coverage,stablecoin_inflow,LOW
670,2025-10-02 03:00:00+00:00,1759374000000,ZECUSDT,14.8715,fast,train,0,0,1,0,0,no_coverage,no_coverage,stablecoin_inflow,LOW
671,2025-10-10 04:00:00+00:00,1760068800000,ZECUSDT,10.7922,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
672,2025-10-10 21:00:00+00:00,1760130000000,ZECUSDT,11.2918,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
673,2025-10-11 06:00:00+00:00,1760162400000,ZECUSDT,13.0341,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
674,2025-11-07 13:00:00+00:00,1762520400000,ZECUSDT,10.7198,fast,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
675,2025-11-08 16:00:00+00:00,1762617600000,ZECUSDT,12.5708,fast,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
676,2026-04-07 20:00:00+00:00,1775592000000,ZECUSDT,11.7906,fast,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
